Log file open, 02/06/23 12:47:29
[2023.02.06-12.47.41:461][  0]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.02.06-12.47.41:461][  0]LogShaderCompilers: Display: Shaders Compiled: 0
[2023.02.06-12.47.41:461][  0]LogShaderCompilers: Display: Jobs assigned 0, completed 0 (0.00%)
[2023.02.06-12.47.41:461][  0]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 0.00 s
[2023.02.06-12.47.41:461][  0]LogShaderCompilers: Display: ================================================
[2023.02.06-12.47.41:612][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-12.47.41:617][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-12.47.41:621][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-12.47.41:625][  0]LogSlate: Updating window title bar state: overlay mode, drag disabled, window buttons hidden, title bar hidden
[2023.02.06-12.47.41:651][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/StarterContent.upack', mount point: 'root:/'
[2023.02.06-12.47.41:653][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPerson.upack', mount point: 'root:/'
[2023.02.06-12.47.41:653][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_FirstPersonBP.upack', mount point: 'root:/'
[2023.02.06-12.47.41:654][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_HandheldARBP.upack', mount point: 'root:/'
[2023.02.06-12.47.41:654][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPerson.upack', mount point: 'root:/'
[2023.02.06-12.47.41:655][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_ThirdPersonBP.upack', mount point: 'root:/'
[2023.02.06-12.47.41:655][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDown.upack', mount point: 'root:/'
[2023.02.06-12.47.41:656][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_TopDownBP.upack', mount point: 'root:/'
[2023.02.06-12.47.41:656][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VehicleAdvBP.upack', mount point: 'root:/'
[2023.02.06-12.47.41:657][  0]LogPakFile: Display: Mounted Pak file 'C:/Program Files/Epic Games/UE_5.1/FeaturePacks/TP_VirtualRealityBP.upack', mount point: 'root:/'
[2023.02.06-12.47.41:837][  0]LogSlate: Took 0.000247 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Regular.ttf' (155K)
[2023.02.06-12.47.41:839][  0]LogSlate: Took 0.000193 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Bold.ttf' (160K)
[2023.02.06-12.47.41:843][  0]LogSlate: Took 0.000429 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Italic.ttf' (157K)
[2023.02.06-12.47.41:844][  0]LogSlate: Took 0.000340 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/DroidSansMono.ttf' (77K)
[2023.02.06-12.47.41:869][  0]LogViewport: Scene viewport resized to 2226x735, mode Windowed.
[2023.02.06-12.47.41:893][  0]LogSlate: Took 0.000493 seconds to synchronously load lazily loaded font '../../../Engine/Content/Slate/Fonts/Roboto-Light.ttf' (167K)
[2023.02.06-12.47.42:569][  0]LogStall: Startup...
[2023.02.06-12.47.42:572][  0]LogStall: Startup complete.
[2023.02.06-12.47.42:585][  0]LogLoad: (Engine Initialization) Total time: 13.98 seconds
[2023.02.06-12.47.42:585][  0]LogLoad: (Engine Initialization) Total Blueprint compile time: 0.00 seconds
[2023.02.06-12.47.42:614][  0]AssetCheck: New page: Asset Save: HDRI_Epic_Courtyard_Daylight
[2023.02.06-12.47.42:615][  0]LogContentValidation: Display: Validating /Script/Engine.TextureCube /Game/StarterContent/HDRI/HDRI_Epic_Courtyard_Daylight.HDRI_Epic_Courtyard_Daylight
[2023.02.06-12.47.42:686][  0]LogAssetRegistry: Asset discovery search completed in 9.9858 seconds
[2023.02.06-12.47.42:695][  0]LogCollectionManager: Fixed up redirectors for 0 collections in 0.000007 seconds (updated 0 objects)
[2023.02.06-12.47.43:021][  0]LogContentStreaming: Texture pool size now 1000 MB
[2023.02.06-12.49.46:298][303]LogViewport: Scene viewport resized to 820x340, mode Windowed.
[2023.02.06-12.49.46:782][303]LogViewport: Scene viewport resized to 1103x731, mode Windowed.
[2023.02.06-12.49.59:466][662]LogDerivedDataCache: C:/Users/Joshua Simpson/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:28.267 and deleted 0 files with total size 0 MiB. Scanned 15004 files in 14553 folders with total size 1755 MiB.
[2023.02.06-12.50.20:745][918]LogSlate: Window 'Source Control Login' being destroyed
[2023.02.06-12.50.51:364][ 48]LogUObjectHash: Compacting FUObjectHashTables data took   0.76ms
[2023.02.06-12.50.51:691][ 48]LogStaticMesh: Display: Building static mesh SM_Lamp_Ceiling...
[2023.02.06-12.50.51:691][ 48]LogStaticMesh: Display: Building static mesh SM_Lamp_Wall...
[2023.02.06-12.50.51:708][ 48]LogStaticMesh: Built static mesh [0.02s] /Game/StarterContent/Props/SM_Lamp_Wall.SM_Lamp_Wall
[2023.02.06-12.50.51:709][ 48]LogTexture: Display: Building textures: /Game/StarterContent/Maps/StarterMap_BuiltData.StarterMap_BuiltData:NewReflectionComponentTexture23F9881A4F7D09FA85B8FFBAC56882BF (BGRA8, 128x128 x6x1x1) (Required Memory Estimate: 3.062492 MB), EncodeSpeed: Fast
[2023.02.06-12.50.51:709][ 48]LogTexture: Display: Building textures: /Game/StarterContent/Maps/StarterMap_BuiltData.StarterMap_BuiltData:NewReflectionComponentTexture286B71FD456BBC57D3B875B63A2AF0AA (BGRA8, 128x128 x6x1x1) (Required Memory Estimate: 3.062492 MB), EncodeSpeed: Fast
[2023.02.06-12.50.51:710][ 48]LogTexture: Display: Building textures: /Game/StarterContent/Maps/StarterMap_BuiltData.StarterMap_BuiltData:NewReflectionComponentTexture310E58554010446A08107499F126CE3D (BGRA8, 128x128 x6x1x1) (Required Memory Estimate: 3.062492 MB), EncodeSpeed: Fast
[2023.02.06-12.50.51:710][ 48]LogTexture: Display: Building textures: /Game/StarterContent/Maps/StarterMap_BuiltData.StarterMap_BuiltData:NewReflectionComponentTexture34034B4C417D9B375A592E9A23C11137 (BGRA8, 128x128 x6x1x1) (Required Memory Estimate: 3.062492 MB), EncodeSpeed: Fast
[2023.02.06-12.50.51:710][ 48]LogTexture: Display: Building textures: /Game/StarterContent/Maps/StarterMap_BuiltData.StarterMap_BuiltData:NewReflectionComponentTexture2A05A5254D431981518674B220E5E1A1 (BGRA8, 128x128 x6x1x1) (Required Memory Estimate: 3.062492 MB), EncodeSpeed: Fast
[2023.02.06-12.50.51:710][ 48]LogTexture: Display: Building textures: /Game/StarterContent/Maps/StarterMap_BuiltData.StarterMap_BuiltData:NewReflectionComponentTexture43ADA98049DD7D3E0EABF7B175F6CC97 (BGRA8, 128x128 x6x1x1) (Required Memory Estimate: 3.062492 MB), EncodeSpeed: Fast
[2023.02.06-12.50.51:710][ 48]LogTexture: Display: Building textures: /Game/StarterContent/Maps/StarterMap_BuiltData.StarterMap_BuiltData:NewReflectionComponentTextureB91D75A74080657D8AF886A1EE756E94 (BGRA8, 128x128 x6x1x1) (Required Memory Estimate: 3.062492 MB), EncodeSpeed: Fast
[2023.02.06-12.50.51:710][ 48]LogTexture: Display: Building textures: /Game/StarterContent/Maps/StarterMap_BuiltData.StarterMap_BuiltData:NewReflectionComponentTexture617F078740EB0F77ABFB678038ACFCA7 (BGRA8, 128x128 x6x1x1) (Required Memory Estimate: 3.062492 MB), EncodeSpeed: Fast
[2023.02.06-12.50.51:710][ 48]LogTexture: Display: Building textures: /Game/StarterContent/Maps/StarterMap_BuiltData.StarterMap_BuiltData:NewReflectionComponentTextureF6495ADB4998903A4DCD9AAEAD18E643 (BGRA8, 128x128 x6x1x1) (Required Memory Estimate: 3.062492 MB), EncodeSpeed: Fast
[2023.02.06-12.50.51:711][ 48]LogTexture: Display: Building textures: /Game/StarterContent/Maps/StarterMap_BuiltData.StarterMap_BuiltData:NewReflectionComponentTexture3AD1786A42EB6F981CB7E1847869C35B (BGRA8, 128x128 x6x1x1) (Required Memory Estimate: 3.062492 MB), EncodeSpeed: Fast
[2023.02.06-12.50.51:719][ 48]LogStaticMesh: Built static mesh [0.03s] /Game/StarterContent/Props/SM_Lamp_Ceiling.SM_Lamp_Ceiling
[2023.02.06-12.50.51:818][ 48]LogStaticMesh: Display: Building static mesh Wall_Door_400x300...
[2023.02.06-12.50.51:818][ 48]LogStaticMesh: Display: Building static mesh Wall_Window_400x300...
[2023.02.06-12.50.51:818][ 48]LogStaticMesh: Display: Building static mesh Wall_400x200...
[2023.02.06-12.50.51:830][ 48]LogStaticMesh: Display: Building static mesh SM_Chair...
[2023.02.06-12.50.51:832][ 48]LogStaticMesh: Display: Building static mesh SM_CornerFrame...
[2023.02.06-12.50.51:833][ 48]LogStaticMesh: Display: Building static mesh SM_DoorFrame...
[2023.02.06-12.50.51:833][ 48]LogStaticMesh: Built static mesh [0.01s] /Game/StarterContent/Architecture/Wall_400x200.Wall_400x200
[2023.02.06-12.50.51:834][ 48]LogStaticMesh: Built static mesh [0.02s] /Game/StarterContent/Architecture/Wall_Door_400x300.Wall_Door_400x300
[2023.02.06-12.50.51:834][ 48]LogStaticMesh: Built static mesh [0.02s] /Game/StarterContent/Architecture/Wall_Window_400x300.Wall_Window_400x300
[2023.02.06-12.50.51:837][ 48]LogStaticMesh: Built static mesh [0.01s] /Game/StarterContent/Props/SM_DoorFrame.SM_DoorFrame
[2023.02.06-12.50.51:840][ 48]LogStaticMesh: Display: Building static mesh SM_PillarFrame...
[2023.02.06-12.50.51:840][ 48]LogStaticMesh: Display: Building static mesh SM_GlassWindow...
[2023.02.06-12.50.51:840][ 48]LogStaticMesh: Display: Building static mesh SM_PillarFrame300...
[2023.02.06-12.50.51:840][ 48]LogStaticMesh: Adjacency [0.00s], tris: 1782, UVs 1
[2023.02.06-12.50.51:841][ 48]LogStaticMesh: Built static mesh [0.01s] /Game/StarterContent/Props/SM_CornerFrame.SM_CornerFrame
[2023.02.06-12.50.51:845][ 48]LogStaticMesh: Clustering [0.00s]. Ratio: 1.000000
[2023.02.06-12.50.51:846][ 48]LogStaticMesh: Leaves [0.00s]
[2023.02.06-12.50.51:846][ 48]LogStaticMesh: Display: Building static mesh SM_Statue...
[2023.02.06-12.50.51:848][ 48]LogStaticMesh: Display: Building static mesh SM_TableRound...
[2023.02.06-12.50.51:848][ 48]LogStaticMesh: Display: Building static mesh SM_WindowFrame...
[2023.02.06-12.50.51:848][ 48]LogStaticMesh: Display: Building static mesh Shape_Cube...
[2023.02.06-12.50.51:848][ 48]LogStaticMesh: Display: Building static mesh Shape_Sphere...
[2023.02.06-12.50.51:848][ 48]LogStaticMesh: Display: Building static mesh Shape_QuadPyramid...
[2023.02.06-12.50.51:851][ 48]LogStaticMesh: Built static mesh [0.01s] /Game/StarterContent/Props/SM_PillarFrame300.SM_PillarFrame300
[2023.02.06-12.50.51:854][ 48]LogStaticMesh: Built static mesh [0.01s] /Game/StarterContent/Shapes/Shape_QuadPyramid.Shape_QuadPyramid
[2023.02.06-12.50.51:854][ 48]LogStaticMesh: Built static mesh [0.01s] /Game/StarterContent/Props/SM_PillarFrame.SM_PillarFrame
[2023.02.06-12.50.51:854][ 48]LogStaticMesh: Built static mesh [0.01s] /Game/StarterContent/Props/SM_GlassWindow.SM_GlassWindow
[2023.02.06-12.50.51:854][ 48]LogStaticMesh: Built static mesh [0.01s] /Game/StarterContent/Shapes/Shape_Cube.Shape_Cube
[2023.02.06-12.50.51:854][ 48]LogStaticMesh: Built static mesh [0.01s] /Game/StarterContent/Props/SM_WindowFrame.SM_WindowFrame
[2023.02.06-12.50.51:861][ 48]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Fire01...
[2023.02.06-12.50.51:861][ 48]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Smoke01...
[2023.02.06-12.50.51:861][ 48]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Fire_Sparks01...
[2023.02.06-12.50.51:862][ 48]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Steam01...
[2023.02.06-12.50.51:862][ 48]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Collapse01...
[2023.02.06-12.50.51:862][ 48]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Collapse02...
[2023.02.06-12.50.51:862][ 48]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Starter_Wind05...
[2023.02.06-12.50.51:862][ 48]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Starter_Birds01...
[2023.02.06-12.50.51:864][ 48]LogAudioDerivedData: Display: Audio clipped during cook: This asset will be normalized by a factor of 1/1.000031. Consider attenuating the above asset.
[2023.02.06-12.50.51:864][ 48]LogAudioDerivedData: Display: Audio clipped during cook: This asset will be normalized by a factor of 1/1.000031. Consider attenuating the above asset.
[2023.02.06-12.50.51:869][ 48]LogStaticMesh: Built static mesh [0.02s] /Game/StarterContent/Shapes/Shape_Sphere.Shape_Sphere
[2023.02.06-12.50.51:872][ 48]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Starter_Wind06...
[2023.02.06-12.50.51:874][ 48]LogStaticMesh: Adjacency [0.00s], tris: 4320, UVs 2
[2023.02.06-12.50.51:890][ 48]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Starter_Music01...
[2023.02.06-12.50.51:891][ 48]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Fire01...
[2023.02.06-12.50.51:900][ 48]LogStaticMesh: Clustering [0.03s]. Ratio: 1.029412
[2023.02.06-12.50.51:902][ 48]LogStaticMesh: Leaves [0.00s]
[2023.02.06-12.50.51:902][ 48]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Fire_Sparks01...
[2023.02.06-12.50.51:909][ 48]LogAssetEditorSubsystem: Opening Asset editor for World /Game/StarterContent/Maps/StarterMap.StarterMap
[2023.02.06-12.50.51:910][ 48]Cmd: MAP LOAD FILE="../../../../../../Users/Joshua Simpson/Documents/GitHub/Unreal_VoxelKeeper/VoxelKeeper/Content/StarterContent/Maps/StarterMap.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2023.02.06-12.50.51:910][ 48]LightingResults: New page: Lighting Build
[2023.02.06-12.50.51:910][ 48]LoadErrors: New page: Loading map: StarterMap.umap
[2023.02.06-12.50.51:916][ 48]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Steam01...
[2023.02.06-12.50.51:917][ 48]LogStaticMesh: Built static mesh [0.07s] /Game/StarterContent/Props/SM_Statue.SM_Statue
[2023.02.06-12.50.51:929][ 48]LogAudio: Display: Chunk size for SoundWave /Game/StarterContent/Audio/Fire01.Fire01: 262144
[2023.02.06-12.50.51:929][ 48]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Starter_Wind05...
[2023.02.06-12.50.51:929][ 48]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Starter_Birds01...
[2023.02.06-12.50.51:935][ 48]LogAudio: Display: Chunk size for SoundWave /Game/StarterContent/Audio/Fire_Sparks01.Fire_Sparks01: 262144
[2023.02.06-12.50.51:936][ 48]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Starter_Wind06...
[2023.02.06-12.50.51:957][ 48]LogAudio: Display: Chunk size for SoundWave /Game/StarterContent/Audio/Smoke01.Smoke01: 262144
[2023.02.06-12.50.51:958][ 48]LogAudioDerivedData: Display: Building compressed audio format BINKA hash BINKA_1000_StreamCache_Ver5027_MEM_65536MaxChnkSize_00483224128 wave Starter_Music01...
[2023.02.06-12.50.51:997][ 48]LogWorld: UWorld::CleanupWorld for Untitled_1, bSessionEnded=true, bCleanupResources=true
[2023.02.06-12.50.51:997][ 48]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.02.06-12.50.52:000][ 48]LogContentBundle: [Container: Untitled_1] Deleting container.
[2023.02.06-12.50.52:000][ 48]MapCheck: New page: Map Check
[2023.02.06-12.50.52:000][ 48]LightingResults: New page: Lighting Build
[2023.02.06-12.50.52:015][ 48]LogAudio: Display: Chunk size for SoundWave /Game/StarterContent/Audio/Steam01.Steam01: 262144
[2023.02.06-12.50.52:015][ 48]LogAudio: Display: Audio Device unregistered from world 'None'.
[2023.02.06-12.50.52:016][ 48]LogAudio: Display: Chunk size for SoundWave /Game/StarterContent/Audio/Collapse01.Collapse01: 262144
[2023.02.06-12.50.52:017][ 48]LogAudio: Display: Chunk size for SoundWave /Game/StarterContent/Audio/Collapse02.Collapse02: 262144
[2023.02.06-12.50.52:042][ 48]LogStaticMesh: Reduce [0.20s]
[2023.02.06-12.50.52:080][ 48]LogAudio: Display: Chunk size for SoundWave /Game/StarterContent/Audio/Starter_Wind06.Starter_Wind06: 262144
[2023.02.06-12.50.52:125][ 48]LogAudio: Display: Chunk size for SoundWave /Game/StarterContent/Audio/Starter_Birds01.Starter_Birds01: 262144
[2023.02.06-12.50.52:127][ 48]LogUObjectHash: Compacting FUObjectHashTables data took   0.96ms
[2023.02.06-12.50.52:128][ 48]LogAudio: Display: Chunk size for SoundWave /Game/StarterContent/Audio/Starter_Wind05.Starter_Wind05: 262144
[2023.02.06-12.50.52:150][ 48]LogStaticMesh: Fallback 0/1 [0.11s], num tris: 816
[2023.02.06-12.50.52:159][ 48]LogStaticMesh: ConstrainClusters:
[2023.02.06-12.50.52:160][ 48]LogStaticMesh:   Input: 28 Clusters, 3546 Triangles and 3486 Vertices
[2023.02.06-12.50.52:160][ 48]LogStaticMesh:   Output without splits: 28 Clusters, 3546 Triangles and 3532 Vertices
[2023.02.06-12.50.52:160][ 48]LogStaticMesh:   Output with splits: 28 Clusters, 3546 Triangles and 3532 Vertices
[2023.02.06-12.50.52:160][ 48]LogStaticMesh: Material Stats - Unique Materials: 1, Fast Path Clusters: 28, Slow Path Clusters: 0, 1 Material: 28, 2 Materials: 0, 3 Materials: 0, At Least 4 Materials: 0
[2023.02.06-12.50.52:161][ 48]LogStaticMesh: WritePages:
[2023.02.06-12.50.52:161][ 48]LogStaticMesh:   Root: GPU size: 31740 bytes. 1 Pages. 31740.000 bytes per page (96.863% utilization).
